,precision,recall,f1-score,support
of.2_1,0.76,0.6909090909090909,0.7238095238095238,55.0
of.2_2,0.918918918918919,0.5,0.6476190476190476,68.0
of.2_3,0.8125,0.48148148148148145,0.6046511627906976,27.0
of.2_4,1.0,0.5,0.6666666666666666,2.0
of.3,0.76,0.6551724137931034,0.7037037037037037,29.0
of.4,0.6776859504132231,0.6307692307692307,0.6533864541832669,130.0
of.5,0.45454545454545453,0.16129032258064516,0.23809523809523805,31.0
of.5_1,0.0,0.0,0.0,3.0
of.6,1.0,0.1,0.18181818181818182,10.0
of.7,0.625,0.23809523809523808,0.3448275862068965,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,0.25,0.125,0.16666666666666666,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.4805194805194805,0.7551020408163265,0.5873015873015873,49.0
on.10,0.0,0.0,0.0,1.0
on.11,0.4,0.5,0.4444444444444445,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.0,0.0,0.0,4.0
on.1_2,0.43333333333333335,0.3333333333333333,0.37681159420289856,39.0
on.1_3,0.5,0.16666666666666666,0.25,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.6,0.375,0.4615384615384615,8.0
on.3,0.7058823529411765,0.8,0.7500000000000001,30.0
on.4_1,1.0,0.25,0.4,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.8,0.888888888888889,10.0
on.6,1.0,0.7142857142857143,0.8333333333333333,7.0
on.7,1.0,1.0,1.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.2,0.3333333333333333,0.25,3.0
over.10,1.0,0.6666666666666666,0.8,6.0
over.3,0.8571428571428571,0.5454545454545454,0.6666666666666665,11.0
over.5,0.3333333333333333,1.0,0.5,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.9333333333333333,0.875,0.9032258064516129,16.0
through.1,0.8953488372093024,1.0,0.9447852760736196,77.0
through.3,1.0,0.14285714285714285,0.25,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.7128712871287128,0.972972972972973,0.8228571428571428,74.0
to.1_1,1.0,0.6363636363636364,0.7777777777777778,11.0
to.2,1.0,0.2727272727272727,0.42857142857142855,11.0
to.3,1.0,0.42857142857142855,0.6,7.0
to.4_1,0.7142857142857143,0.8450704225352113,0.7741935483870968,71.0
to.4_2,0.6666666666666666,0.2857142857142857,0.4,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.5,0.6666666666666666,4.0
to.7,0.8275862068965517,0.5217391304347826,0.64,46.0
toward.1,0.9512195121951219,1.0,0.975,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,1.0,1.0,1.0,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.5507246376811594,0.926829268292683,0.6909090909090908,41.0
with.10_1,0.5555555555555556,0.8333333333333334,0.6666666666666667,12.0
with.10_2,0.7083333333333334,0.85,0.7727272727272727,20.0
with.10_3,1.0,0.6153846153846154,0.761904761904762,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.76,0.6785714285714286,0.7169811320754718,84.0
with.5,0.6842105263157895,0.5,0.5777777777777778,26.0
with.6,0.2727272727272727,0.6,0.37499999999999994,5.0
with.7,0.3333333333333333,0.1111111111111111,0.16666666666666666,9.0
with.7_1,0.8,0.2857142857142857,0.4210526315789473,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.7120927318295739,0.7120927318295739,0.7120927318295739,0.7120927318295739
macro avg,0.5696325319090234,0.4719761407989139,0.4805941206185066,3192.0
weighted avg,0.7238541324185732,0.7120927318295739,0.6896194350595845,3192.0
