,precision,recall,f1-score,support
about.1,0.9280575539568345,1.0,0.9626865671641791,129.0
about.2,1.0,0.23076923076923078,0.375,13.0
above.1,1.0,0.7777777777777778,0.8750000000000001,9.0
above.3,0.3333333333333333,1.0,0.5,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.8,0.8,0.8000000000000002,5.0
after.2,0.75,1.0,0.8571428571428571,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,0.9,0.9473684210526316,20.0
against.2,0.9047619047619048,1.0,0.9500000000000001,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.8333333333333334,1.0,0.9090909090909091,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.5,0.6666666666666666,0.5714285714285715,3.0
among.4,0.5,0.5,0.5,4.0
around.1,0.8275862068965517,0.8135593220338984,0.8205128205128206,59.0
around.3,0.7380952380952381,0.7560975609756098,0.746987951807229,41.0
as.1,0.875,1.0,0.9333333333333333,28.0
as.2,1.0,0.2,0.33333333333333337,5.0
at.1,0.85,0.9107142857142857,0.8793103448275861,56.0
at.2,0.75,0.8181818181818182,0.7826086956521738,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.0,0.0,0.0,3.0
at.5,0.84375,0.84375,0.84375,32.0
at.6,0.75,0.75,0.75,4.0
at.7,0.2,1.0,0.33333333333333337,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.6666666666666666,0.8,0.7272727272727272,5.0
before.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.9130434782608695,1.0,0.9545454545454545,21.0
between.4,1.0,0.9375,0.967741935483871,16.0
between.4_1,1.0,0.75,0.8571428571428571,4.0
by.1,0.7619047619047619,0.9056603773584906,0.8275862068965516,53.0
by.1_1,1.0,0.7777777777777778,0.8750000000000001,9.0
by.2,0.5,0.14285714285714285,0.22222222222222224,14.0
by.2_2,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.875,0.9333333333333333,8.0
by.6,1.0,0.5,0.6666666666666666,6.0
down.1,0.84375,0.75,0.7941176470588235,36.0
down.2,0.6153846153846154,0.8888888888888888,0.7272727272727274,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.375,0.42857142857142855,0.39999999999999997,7.0
for.11,0.6,0.42857142857142855,0.5,7.0
for.12_1,0.8,0.5,0.6153846153846154,8.0
for.14,0.543859649122807,0.7948717948717948,0.6458333333333333,39.0
for.15,1.0,0.75,0.8571428571428571,4.0
for.16,0.6153846153846154,0.7058823529411765,0.6575342465753424,34.0
for.2,1.0,0.75,0.8571428571428571,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.6470588235294118,0.6470588235294118,0.6470588235294118,34.0
for.5,0.0,0.0,0.0,3.0
for.6,1.0,0.8333333333333334,0.9090909090909091,12.0
for.7,0.8,0.8,0.8000000000000002,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.5823529411764706,0.9519230769230769,0.7226277372262775,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.7272727272727273,0.5333333333333333,0.6153846153846153,15.0
from.12,0.8333333333333334,0.23809523809523808,0.37037037037037035,21.0
from.13,0.3333333333333333,0.2,0.25,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,1.0,1.0,2.0
from.2,0.0,0.0,0.0,2.0
from.3,1.0,0.3333333333333333,0.5,3.0
from.4,0.6,0.42857142857142855,0.5,7.0
from.5,1.0,1.0,1.0,1.0
from.6,0.8571428571428571,0.3333333333333333,0.48,18.0
from.7,1.0,0.8,0.888888888888889,5.0
from.8,0.875,0.4666666666666667,0.608695652173913,30.0
from.9,0.7142857142857143,0.5555555555555556,0.6250000000000001,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.5388888888888889,0.8818181818181818,0.6689655172413793,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.4,0.4444444444444445,5.0
in.15,0.8,0.4,0.5333333333333333,10.0
in.16,0.25,0.21428571428571427,0.23076923076923075,14.0
in.17,0.6666666666666666,0.2222222222222222,0.3333333333333333,9.0
in.18,0.0,0.0,0.0,1.0
in.19,1.0,0.6,0.7499999999999999,5.0
in.2,0.3333333333333333,0.15789473684210525,0.21428571428571427,19.0
in.20,0.6666666666666666,0.47058823529411764,0.5517241379310345,17.0
in.21,1.0,1.0,1.0,1.0
in.3,1.0,0.3333333333333333,0.5,3.0
in.4,0.6666666666666666,0.25,0.36363636363636365,8.0
in.5,0.75,0.42857142857142855,0.5454545454545454,7.0
in.6,0.4090909090909091,0.28125,0.3333333333333333,32.0
in.7,0.0,0.0,0.0,3.0
in.8,1.0,0.16666666666666666,0.2857142857142857,12.0
in.other,0.0,0.0,0.0,3.0
