,precision,recall,f1-score,support
about.1,0.9485294117647058,1.0,0.9735849056603774,129.0
about.2,1.0,0.46153846153846156,0.631578947368421,13.0
above.1,1.0,1.0,1.0,9.0
above.3,1.0,1.0,1.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.8,0.8,0.8000000000000002,5.0
after.2,0.6666666666666666,0.8888888888888888,0.761904761904762,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.9523809523809523,1.0,0.975609756097561,20.0
against.2,1.0,0.9473684210526315,0.972972972972973,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
among.4,0.5,0.5,0.5,4.0
around.1,0.8153846153846154,0.8983050847457628,0.8548387096774194,59.0
around.3,0.8285714285714286,0.7073170731707317,0.7631578947368421,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.847457627118644,0.8928571428571429,0.8695652173913044,56.0
at.2,0.8108108108108109,0.9090909090909091,0.8571428571428571,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.5,0.6666666666666666,0.5714285714285715,3.0
at.5,0.8709677419354839,0.84375,0.8571428571428571,32.0
at.6,1.0,0.75,0.8571428571428571,4.0
at.7,0.3333333333333333,1.0,0.5,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.6666666666666666,0.8,0.7272727272727272,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.8695652173913043,0.9523809523809523,0.909090909090909,21.0
between.4,0.9333333333333333,0.875,0.9032258064516129,16.0
between.4_1,1.0,0.75,0.8571428571428571,4.0
by.1,0.7741935483870968,0.9056603773584906,0.8347826086956522,53.0
