,precision,recall,f1-score,support
about.1,0.9485294117647058,1.0,0.9735849056603774,129.0
about.2,1.0,0.46153846153846156,0.631578947368421,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.3,0.5,1.0,0.6666666666666666,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,1.0,1.0,20.0
against.2,1.0,1.0,1.0,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.75,1.0,0.8571428571428571,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8059701492537313,0.9152542372881356,0.8571428571428572,59.0
around.3,0.8484848484848485,0.6829268292682927,0.7567567567567567,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.8548387096774194,0.9464285714285714,0.8983050847457628,56.0
at.2,0.7692307692307693,0.9090909090909091,0.8333333333333333,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.6666666666666666,0.8,3.0
at.5,0.8709677419354839,0.84375,0.8571428571428571,32.0
at.6,1.0,0.25,0.4,4.0
at.7,0.5,1.0,0.6666666666666666,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.7142857142857143,1.0,0.8333333333333333,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.875,1.0,0.9333333333333333,21.0
between.4,1.0,0.875,0.9333333333333333,16.0
between.4_1,1.0,0.75,0.8571428571428571,4.0
by.1,0.7205882352941176,0.9245283018867925,0.8099173553719008,53.0
by.1_1,1.0,0.7777777777777778,0.8750000000000001,9.0
