,precision,recall,f1-score,support
about.1,0.9534883720930233,0.9534883720930233,0.9534883720930233,129.0
about.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,13.0
above.1,0.9,1.0,0.9473684210526316,9.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.9090909090909091,1.0,0.9523809523809523,20.0
against.2,1.0,0.8947368421052632,0.9444444444444444,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.5263157894736842,1.0,0.6896551724137931,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.0,0.0,0.0,3.0
among.4,0.0,0.0,0.0,4.0
around.1,1.0,0.559322033898305,0.717391304347826,59.0
around.3,0.6119402985074627,1.0,0.7592592592592593,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.7,0.75,0.7241379310344827,56.0
at.2,0.5087719298245614,0.8787878787878788,0.6444444444444445,33.0
at.2_1,0.0,0.0,0.0,2.0
at.3,0.6666666666666666,0.3333333333333333,0.4444444444444444,6.0
at.4,1.0,0.3333333333333333,0.5,3.0
at.5,0.6666666666666666,0.375,0.4800000000000001,32.0
at.6,0.0,0.0,0.0,4.0
at.7,0.0,0.0,0.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.7142857142857143,1.0,0.8333333333333333,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.6956521739130435,0.7619047619047619,0.7272727272727272,21.0
between.4,0.7222222222222222,0.8125,0.7647058823529411,16.0
between.4_1,0.0,0.0,0.0,4.0
by.1,0.5925925925925926,0.9056603773584906,0.7164179104477613,53.0
by.1_1,0.0,0.0,0.0,9.0
by.2,1.0,0.07142857142857142,0.13333333333333333,14.0
by.2_2,0.75,0.42857142857142855,0.5454545454545454,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,0.875,0.875,0.875,8.0
by.6,0.5,0.16666666666666666,0.25,6.0
down.1,0.7837837837837838,0.8055555555555556,0.7945205479452055,36.0
