,precision,recall,f1-score,support
about.1,0.9461538461538461,0.9534883720930233,0.9498069498069497,129.0
about.2,0.5,0.46153846153846156,0.48000000000000004,13.0
above.1,0.9,1.0,0.9473684210526316,9.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.9090909090909091,1.0,0.9523809523809523,20.0
against.2,1.0,0.8947368421052632,0.9444444444444444,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.5555555555555556,1.0,0.7142857142857143,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.0,0.0,0.0,3.0
among.4,0.5,0.25,0.3333333333333333,4.0
around.1,1.0,0.5423728813559322,0.7032967032967034,59.0
around.3,0.6029411764705882,1.0,0.7522935779816513,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.6833333333333333,0.7321428571428571,0.706896551724138,56.0
at.2,0.5272727272727272,0.8787878787878788,0.6590909090909091,33.0
at.2_1,0.0,0.0,0.0,2.0
at.3,0.6666666666666666,0.3333333333333333,0.4444444444444444,6.0
at.4,1.0,0.3333333333333333,0.5,3.0
at.5,0.7,0.4375,0.5384615384615384,32.0
at.6,0.0,0.0,0.0,4.0
at.7,0.0,0.0,0.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.7142857142857143,1.0,0.8333333333333333,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.6666666666666666,0.7619047619047619,0.7111111111111111,21.0
between.4,0.7058823529411765,0.75,0.7272727272727272,16.0
between.4_1,0.0,0.0,0.0,4.0
by.1,0.5903614457831325,0.9245283018867925,0.7205882352941178,53.0
by.1_1,0.0,0.0,0.0,9.0
by.2,1.0,0.07142857142857142,0.13333333333333333,14.0
by.2_2,0.75,0.42857142857142855,0.5454545454545454,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.75,0.8571428571428571,8.0
by.6,0.5,0.16666666666666666,0.25,6.0
down.1,0.7837837837837838,0.8055555555555556,0.7945205479452055,36.0
down.2,0.5714285714285714,0.6666666666666666,0.6153846153846153,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.14285714285714285,0.2857142857142857,0.19047619047619047,7.0
for.11,1.0,0.14285714285714285,0.25,7.0
for.12_1,0.7,0.875,0.7777777777777777,8.0
for.14,0.3118279569892473,0.7435897435897436,0.4393939393939394,39.0
for.15,0.3333333333333333,0.25,0.28571428571428575,4.0
for.16,0.3333333333333333,0.20588235294117646,0.2545454545454545,34.0
for.2,0.0,0.0,0.0,4.0
for.3,0.5,0.16666666666666666,0.25,6.0
for.4,0.75,0.35294117647058826,0.48,34.0
for.5,0.0,0.0,0.0,3.0
for.6,0.5,0.08333333333333333,0.14285714285714285,12.0
for.7,0.2,0.2,0.20000000000000004,15.0
for.8,0.0,0.0,0.0,0.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.5185185185185185,0.8076923076923077,0.6315789473684211,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.3125,0.3333333333333333,0.3225806451612903,15.0
from.12,0.15,0.14285714285714285,0.14634146341463414,21.0
from.13,0.25,0.4,0.3076923076923077,5.0
from.14,0.0,0.0,0.0,1.0
from.15,0.0,0.0,0.0,4.0
from.16,0.0,0.0,0.0,2.0
from.2,0.0,0.0,0.0,2.0
from.3,0.0,0.0,0.0,3.0
from.4,0.0,0.0,0.0,7.0
from.5,0.0,0.0,0.0,1.0
from.6,0.375,0.16666666666666666,0.23076923076923078,18.0
from.7,0.0,0.0,0.0,5.0
from.8,0.4666666666666667,0.23333333333333334,0.31111111111111117,30.0
from.9,0.0,0.0,0.0,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.521505376344086,0.8818181818181818,0.6554054054054054,110.0
in.10,0.0,0.0,0.0,1.0
in.11,1.0,0.42857142857142855,0.6,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.2,0.28571428571428575,5.0
in.15,0.4444444444444444,0.4,0.4210526315789474,10.0
in.16,0.5384615384615384,0.5,0.5185185185185186,14.0
in.17,0.3333333333333333,0.1111111111111111,0.16666666666666666,9.0
in.18,0.0,0.0,0.0,1.0
in.19,1.0,0.2,0.33333333333333337,5.0
in.2,0.14285714285714285,0.05263157894736842,0.07692307692307693,19.0
in.20,0.6666666666666666,0.35294117647058826,0.46153846153846156,17.0
in.21,0.0,0.0,0.0,1.0
in.3,0.0,0.0,0.0,3.0
in.4,1.0,0.125,0.2222222222222222,8.0
in.5,1.0,0.42857142857142855,0.6,7.0
in.6,0.42105263157894735,0.25,0.3137254901960784,32.0
in.7,1.0,0.6666666666666666,0.8,3.0
in.8,0.5,0.3333333333333333,0.4,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,1.0,0.125,0.2222222222222222,8.0
inside.1_1,0.36363636363636365,1.0,0.5333333333333333,4.0
inside.1_2,1.0,1.0,1.0,1.0
into.1,0.8103448275862069,0.9690721649484536,0.8826291079812206,97.0
into.2,0.0,0.0,0.0,7.0
into.4,0.3333333333333333,0.0625,0.10526315789473684,16.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.20588235294117646,0.5,0.2916666666666667,42.0
of.10,0.5,0.4444444444444444,0.47058823529411764,9.0
of.11,0.0,0.0,0.0,9.0
of.12,0.0,0.0,0.0,4.0
of.13,0.375,1.0,0.5454545454545454,3.0
of.14,0.0,0.0,0.0,5.0
of.15,0.0,0.0,0.0,3.0
of.16,0.0,0.0,0.0,2.0
of.18,0.2926829268292683,0.4444444444444444,0.3529411764705882,81.0
of.18_1,0.16666666666666666,0.0625,0.09090909090909091,16.0
of.19,0.10810810810810811,0.23529411764705882,0.14814814814814817,17.0
of.2_1,0.24390243902439024,0.18181818181818182,0.20833333333333334,55.0
of.2_2,0.625,0.14705882352941177,0.2380952380952381,68.0
of.2_3,0.2727272727272727,0.1111111111111111,0.15789473684210525,27.0
of.2_4,0.0,0.0,0.0,2.0
of.3,0.37037037037037035,0.3448275862068966,0.35714285714285715,29.0
of.4,0.32666666666666666,0.3769230769230769,0.35,130.0
of.5,0.1,0.06451612903225806,0.0784313725490196,31.0
of.5_1,0.0,0.0,0.0,3.0
of.6,0.0,0.0,0.0,10.0
of.7,0.0,0.0,0.0,21.0
of.7_1,0.0,0.0,0.0,2.0
of.8,0.0,0.0,0.0,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.41935483870967744,0.7959183673469388,0.5492957746478873,49.0
on.10,0.0,0.0,0.0,1.0
on.11,0.5,0.25,0.3333333333333333,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.3333333333333333,0.25,0.28571428571428575,4.0
on.1_2,0.2916666666666667,0.1794871794871795,0.22222222222222224,39.0
on.1_3,0.6666666666666666,0.3333333333333333,0.4444444444444444,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.3333333333333333,0.25,0.28571428571428575,8.0
on.3,0.5,0.4666666666666667,0.4827586206896552,30.0
on.4_1,0.5,0.25,0.3333333333333333,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.9,0.9473684210526316,10.0
on.6,1.0,0.2857142857142857,0.4444444444444445,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.0,0.0,0.0,3.0
over.10,0.5,0.16666666666666666,0.25,6.0
over.3,0.4666666666666667,0.6363636363636364,0.5384615384615385,11.0
over.5,0.25,1.0,0.4,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.6666666666666666,0.375,0.4800000000000001,16.0
through.1,0.8850574712643678,1.0,0.9390243902439025,77.0
through.3,0.0,0.0,0.0,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.5396825396825397,0.918918918918919,0.68,74.0
to.1_1,0.75,0.2727272727272727,0.39999999999999997,11.0
to.2,0.8333333333333334,0.45454545454545453,0.5882352941176471,11.0
to.3,1.0,0.42857142857142855,0.6,7.0
to.4_1,0.5769230769230769,0.6338028169014085,0.6040268456375839,71.0
to.4_2,0.0,0.0,0.0,7.0
to.5,0.0,0.0,0.0,1.0
to.6,0.0,0.0,0.0,4.0
to.7,0.38461538461538464,0.10869565217391304,0.1694915254237288,46.0
toward.1,0.9047619047619048,0.9743589743589743,0.9382716049382716,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.0,0.0,0.0,1.0
toward.3,0.0,0.0,0.0,2.0
with.1,0.2814814814814815,0.926829268292683,0.43181818181818177,41.0
with.10_1,0.42857142857142855,0.25,0.3157894736842105,12.0
with.10_2,0.7142857142857143,0.25,0.37037037037037035,20.0
with.10_3,0.0,0.0,0.0,13.0
with.3,0.0,0.0,0.0,4.0
with.4,0.7538461538461538,0.5833333333333334,0.6577181208053692,84.0
with.5,0.7272727272727273,0.3076923076923077,0.43243243243243246,26.0
with.6,0.25,0.2,0.22222222222222224,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,0.5,0.07142857142857142,0.125,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.5642230576441103,0.5642230576441103,0.5642230576441103,0.5642230576441103
macro avg,0.35926345269361043,0.30522717530569915,0.3010371184046407,3192.0
weighted avg,0.5579049979871029,0.5642230576441103,0.5281757517197585,3192.0
