,precision,recall,f1-score,support
about.1,0.9626865671641791,1.0,0.9809885931558935,129.0
about.2,1.0,0.6153846153846154,0.761904761904762,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.2,0.0,0.0,0.0,0.0
above.3,1.0,1.0,1.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.6666666666666666,0.8,0.7272727272727272,5.0
after.2,0.9,1.0,0.9473684210526316,9.0
after.3,1.0,1.0,1.0,1.0
after.4,0.0,0.0,0.0,2.0
