,precision,recall,f1-score,support
about.1,0.9555555555555556,1.0,0.9772727272727273,129.0
about.2,1.0,0.5384615384615384,0.7000000000000001,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.3,0.5,1.0,0.6666666666666666,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,1.0,1.0,20.0
against.2,1.0,1.0,1.0,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.75,1.0,0.8571428571428571,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8135593220338984,0.8135593220338984,0.8135593220338985,59.0
around.3,0.7317073170731707,0.7317073170731707,0.7317073170731707,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.85,0.9107142857142857,0.8793103448275861,56.0
at.2,0.725,0.8787878787878788,0.7945205479452054,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
at.5,0.8709677419354839,0.84375,0.8571428571428571,32.0
at.6,1.0,0.25,0.4,4.0
at.7,0.5,1.0,0.6666666666666666,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.7142857142857143,1.0,0.8333333333333333,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.9130434782608695,1.0,0.9545454545454545,21.0
between.4,1.0,0.9375,0.967741935483871,16.0
between.4_1,1.0,0.75,0.8571428571428571,4.0
by.1,0.7323943661971831,0.9811320754716981,0.8387096774193548,53.0
by.1_1,1.0,0.7777777777777778,0.8750000000000001,9.0
by.2,0.6666666666666666,0.14285714285714285,0.23529411764705882,14.0
by.2_2,0.8333333333333334,0.7142857142857143,0.7692307692307692,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.75,0.8571428571428571,8.0
by.6,1.0,0.8333333333333334,0.9090909090909091,6.0
down.1,0.9655172413793104,0.7777777777777778,0.8615384615384615,36.0
down.2,0.5862068965517241,0.9444444444444444,0.7234042553191489,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.42857142857142855,0.42857142857142855,0.42857142857142855,7.0
for.11,0.5,0.42857142857142855,0.4615384615384615,7.0
for.12_1,1.0,0.5,0.6666666666666666,8.0
for.14,0.5223880597014925,0.8974358974358975,0.660377358490566,39.0
for.15,1.0,0.5,0.6666666666666666,4.0
for.16,0.7037037037037037,0.5588235294117647,0.6229508196721312,34.0
for.2,1.0,0.5,0.6666666666666666,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.5217391304347826,0.7058823529411765,0.6,34.0
for.5,0.0,0.0,0.0,3.0
for.6,0.8888888888888888,0.6666666666666666,0.761904761904762,12.0
for.7,0.8888888888888888,0.5333333333333333,0.6666666666666667,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.6139240506329114,0.9326923076923077,0.7404580152671757,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.3888888888888889,0.4666666666666667,0.42424242424242425,15.0
from.12,0.75,0.2857142857142857,0.4137931034482759,21.0
from.13,0.75,0.6,0.6666666666666665,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,1.0,1.0,2.0
from.2,1.0,0.5,0.6666666666666666,2.0
from.3,0.5,0.3333333333333333,0.4,3.0
from.4,0.3333333333333333,0.2857142857142857,0.30769230769230765,7.0
from.5,1.0,1.0,1.0,1.0
from.6,0.8888888888888888,0.4444444444444444,0.5925925925925926,18.0
from.7,1.0,0.4,0.5714285714285715,5.0
from.8,1.0,0.5,0.6666666666666666,30.0
from.9,0.8571428571428571,0.6666666666666666,0.75,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.5723270440251572,0.8272727272727273,0.6765799256505576,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.16666666666666666,0.14285714285714285,0.15384615384615383,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.6666666666666666,0.4,0.5,5.0
in.15,0.5,0.5,0.5,10.0
in.16,0.29411764705882354,0.35714285714285715,0.3225806451612903,14.0
in.17,0.6666666666666666,0.2222222222222222,0.3333333333333333,9.0
in.18,0.0,0.0,0.0,1.0
in.19,0.6666666666666666,0.4,0.5,5.0
in.2,0.625,0.2631578947368421,0.37037037037037035,19.0
in.20,0.9,0.5294117647058824,0.6666666666666667,17.0
in.21,0.0,0.0,0.0,1.0
in.3,0.0,0.0,0.0,3.0
in.4,1.0,0.375,0.5454545454545454,8.0
in.5,0.6,0.42857142857142855,0.5,7.0
in.6,0.3939393939393939,0.40625,0.4,32.0
in.7,0.0,0.0,0.0,3.0
in.8,0.6666666666666666,0.5,0.5714285714285715,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,0.6666666666666666,0.25,0.36363636363636365,8.0
inside.1_1,0.3333333333333333,0.75,0.46153846153846156,4.0
inside.1_2,1.0,1.0,1.0,1.0
into.1,0.8275862068965517,0.9896907216494846,0.9014084507042254,97.0
into.2,0.0,0.0,0.0,7.0
into.4,1.0,0.1875,0.3157894736842105,16.0
into.4_1,0.0,0.0,0.0,0.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.43902439024390244,0.8571428571428571,0.5806451612903225,42.0
of.10,0.5714285714285714,0.4444444444444444,0.5,9.0
of.11,0.2692307692307692,0.7777777777777778,0.39999999999999997,9.0
of.12,0.0,0.0,0.0,4.0
of.13,0.75,1.0,0.8571428571428571,3.0
of.14,0.0,0.0,0.0,5.0
of.15,0.5,0.3333333333333333,0.4,3.0
of.16,1.0,0.5,0.6666666666666666,2.0
of.18,0.5037037037037037,0.8395061728395061,0.6296296296296295,81.0
of.18_1,0.6,0.5625,0.5806451612903225,16.0
of.19,0.5238095238095238,0.6470588235294118,0.5789473684210527,17.0
of.2_1,0.5961538461538461,0.5636363636363636,0.5794392523364486,55.0
of.2_2,0.7804878048780488,0.47058823529411764,0.5871559633027523,68.0
of.2_3,0.8461538461538461,0.4074074074074074,0.5499999999999999,27.0
of.2_4,0.0,0.0,0.0,2.0
of.3,0.8076923076923077,0.7241379310344828,0.7636363636363636,29.0
of.4,0.6428571428571429,0.6230769230769231,0.6328125000000001,130.0
of.5,0.5714285714285714,0.25806451612903225,0.35555555555555557,31.0
of.5_1,0.0,0.0,0.0,3.0
of.6,0.6,0.3,0.4,10.0
of.7,0.75,0.14285714285714285,0.24,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,0.0,0.0,0.0,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.5,0.7755102040816326,0.608,49.0
on.10,0.0,0.0,0.0,1.0
on.11,1.0,0.25,0.4,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.0,0.0,0.0,4.0
on.1_2,0.5161290322580645,0.41025641025641024,0.4571428571428572,39.0
on.1_3,0.6666666666666666,0.3333333333333333,0.4444444444444444,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.625,0.625,0.625,8.0
on.3,0.7058823529411765,0.8,0.7500000000000001,30.0
on.4_1,0.5,0.25,0.3333333333333333,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,0.8,0.8,0.8000000000000002,10.0
on.6,0.6666666666666666,0.5714285714285714,0.6153846153846153,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.5,0.6666666666666666,0.5714285714285715,3.0
over.10,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0
over.3,1.0,0.45454545454545453,0.625,11.0
over.5,0.375,1.0,0.5454545454545454,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.8235294117647058,0.875,0.8484848484848485,16.0
through.1,0.8850574712643678,1.0,0.9390243902439025,77.0
through.3,0.0,0.0,0.0,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.7802197802197802,0.9594594594594594,0.8606060606060606,74.0
to.1_1,0.8,0.7272727272727273,0.761904761904762,11.0
to.2,1.0,0.2727272727272727,0.42857142857142855,11.0
to.3,0.8,0.5714285714285714,0.6666666666666666,7.0
to.4_1,0.7415730337078652,0.9295774647887324,0.825,71.0
to.4_2,0.25,0.14285714285714285,0.18181818181818182,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.5,0.6666666666666666,4.0
to.7,0.9642857142857143,0.5869565217391305,0.7297297297297297,46.0
toward.1,0.95,0.9743589743589743,0.9620253164556962,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.5,1.0,0.6666666666666666,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.5833333333333334,0.8536585365853658,0.6930693069306931,41.0
with.10_1,0.38461538461538464,0.8333333333333334,0.5263157894736842,12.0
with.10_2,0.7083333333333334,0.85,0.7727272727272727,20.0
with.10_3,0.625,0.38461538461538464,0.4761904761904762,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.7261904761904762,0.7261904761904762,0.7261904761904762,84.0
with.5,0.9375,0.5769230769230769,0.7142857142857143,26.0
with.6,0.2857142857142857,0.4,0.3333333333333333,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,0.8571428571428571,0.42857142857142855,0.5714285714285714,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.718671679197995,0.718671679197995,0.718671679197995,0.718671679197995
macro avg,0.5392582503366696,0.4670586691772432,0.4727243353340603,3192.0
weighted avg,0.7193992102254144,0.718671679197995,0.6948641866638061,3192.0
