,precision,recall,f1-score,support
about.1,0.9485294117647058,1.0,0.9735849056603774,129.0
about.2,1.0,0.46153846153846156,0.631578947368421,13.0
above.1,0.9,1.0,0.9473684210526316,9.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,1.0,1.0,20.0
against.2,1.0,1.0,1.0,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.75,1.0,0.8571428571428571,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8135593220338984,0.8135593220338984,0.8135593220338985,59.0
around.3,0.7317073170731707,0.7317073170731707,0.7317073170731707,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.828125,0.9464285714285714,0.8833333333333333,56.0
at.2,0.7297297297297297,0.8181818181818182,0.7714285714285715,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.6666666666666666,0.8,3.0
at.5,0.875,0.875,0.875,32.0
at.6,1.0,0.25,0.4,4.0
at.7,1.0,1.0,1.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.625,1.0,0.7692307692307693,5.0
before.2,1.0,0.3333333333333333,0.5,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.9090909090909091,0.9523809523809523,0.9302325581395349,21.0
between.4,0.8333333333333334,0.9375,0.8823529411764706,16.0
between.4_1,1.0,0.25,0.4,4.0
by.1,0.7323943661971831,0.9811320754716981,0.8387096774193548,53.0
by.1_1,1.0,0.7777777777777778,0.8750000000000001,9.0
by.2,1.0,0.14285714285714285,0.25,14.0
