,precision,recall,f1-score,support
about.1,0.9214285714285714,1.0,0.9591078066914498,129.0
about.2,1.0,0.15384615384615385,0.2666666666666667,13.0
above.1,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
above.2,0.0,0.0,0.0,0.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.4,0.5714285714285715,5.0
after.2,0.6,1.0,0.7499999999999999,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.8636363636363636,0.95,0.9047619047619048,20.0
against.2,0.9411764705882353,0.8421052631578947,0.8888888888888888,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.6666666666666666,1.0,0.8,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.5,0.3333333333333333,0.4,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.7962962962962963,0.7288135593220338,0.7610619469026549,59.0
around.3,0.6521739130434783,0.7317073170731707,0.6896551724137931,41.0
as.1,0.875,1.0,0.9333333333333333,28.0
as.2,1.0,0.2,0.33333333333333337,5.0
at.1,0.703125,0.8035714285714286,0.75,56.0
at.2,0.6944444444444444,0.7575757575757576,0.7246376811594203,33.0
at.2_1,0.25,0.5,0.3333333333333333,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.0,0.0,0.0,3.0
at.5,0.7058823529411765,0.75,0.7272727272727272,32.0
at.6,0.0,0.0,0.0,4.0
at.7,0.0,0.0,0.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.6,0.6,0.6,5.0
before.2,0.5,0.6666666666666666,0.5714285714285715,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.7037037037037037,0.9047619047619048,0.7916666666666667,21.0
between.4,0.8333333333333334,0.625,0.7142857142857143,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.6621621621621622,0.9245283018867925,0.7716535433070866,53.0
by.1_1,0.8333333333333334,0.5555555555555556,0.6666666666666667,9.0
by.2,0.5,0.14285714285714285,0.22222222222222224,14.0
by.2_2,0.5,0.42857142857142855,0.4615384615384615,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,0.8333333333333334,0.625,0.7142857142857143,8.0
by.6,1.0,0.5,0.6666666666666666,6.0
down.1,0.8055555555555556,0.8055555555555556,0.8055555555555556,36.0
down.2,0.5,0.6111111111111112,0.55,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
