,precision,recall,f1-score,support
about.1,0.9621212121212122,0.9844961240310077,0.9731800766283525,129.0
about.2,0.8,0.6153846153846154,0.6956521739130435,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.2,0.0,0.0,0.0,0.0
above.3,1.0,1.0,1.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.75,0.6,0.6666666666666665,5.0
after.2,0.6666666666666666,0.8888888888888888,0.761904761904762,9.0
after.3,1.0,1.0,1.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.8571428571428571,0.9,0.8780487804878048,20.0
against.2,0.8888888888888888,0.8421052631578947,0.8648648648648649,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.9,0.9,0.9,10.0
among.2,1.0,0.6666666666666666,0.8,3.0
among.3,0.4,0.6666666666666666,0.5,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8490566037735849,0.7627118644067796,0.8035714285714285,59.0
around.3,0.7021276595744681,0.8048780487804879,0.7500000000000001,41.0
as.1,0.875,1.0,0.9333333333333333,28.0
as.2,1.0,0.2,0.33333333333333337,5.0
at.1,0.9,0.8035714285714286,0.8490566037735849,56.0
at.2,0.8484848484848485,0.8484848484848485,0.8484848484848486,33.0
at.2_1,0.6666666666666666,1.0,0.8,2.0
at.3,0.5,0.3333333333333333,0.4,6.0
at.4,0.3333333333333333,0.6666666666666666,0.4444444444444444,3.0
at.5,0.8611111111111112,0.96875,0.911764705882353,32.0
at.6,1.0,0.75,0.8571428571428571,4.0
at.7,0.3333333333333333,1.0,0.5,1.0
at.8,1.0,0.5,0.6666666666666666,2.0
before.1,0.6666666666666666,0.8,0.7272727272727272,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.8636363636363636,0.9047619047619048,0.8837209302325582,21.0
between.4,0.8125,0.8125,0.8125,16.0
between.4_1,1.0,0.75,0.8571428571428571,4.0
by.1,0.851063829787234,0.7547169811320755,0.8,53.0
by.1_1,0.875,0.7777777777777778,0.823529411764706,9.0
by.2,0.6363636363636364,0.5,0.56,14.0
by.2_2,0.5555555555555556,0.7142857142857143,0.6250000000000001,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,1.0,1.0,8.0
by.6,0.7142857142857143,0.8333333333333334,0.7692307692307692,6.0
down.1,0.9565217391304348,0.6111111111111112,0.7457627118644068,36.0
down.2,0.5483870967741935,0.9444444444444444,0.6938775510204082,18.0
down.2_1,0.5,0.5,0.5,4.0
during.1,1.0,1.0,1.0,14.0
for.1,1.0,1.0,1.0,1.0
for.10,0.4,0.5714285714285714,0.47058823529411764,7.0
for.11,0.75,0.42857142857142855,0.5454545454545454,7.0
for.12_1,0.6666666666666666,0.5,0.5714285714285715,8.0
for.14,0.6590909090909091,0.7435897435897436,0.6987951807228915,39.0
for.15,0.6666666666666666,0.5,0.5714285714285715,4.0
for.16,0.575,0.6764705882352942,0.6216216216216216,34.0
for.2,1.0,0.25,0.4,4.0
for.3,0.5,0.3333333333333333,0.4,6.0
for.4,0.5526315789473685,0.6176470588235294,0.5833333333333334,34.0
for.5,0.0,0.0,0.0,3.0
for.6,0.9,0.75,0.8181818181818182,12.0
for.7,0.8,0.8,0.8000000000000002,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.6875,0.7403846153846154,0.712962962962963,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.3684210526315789,0.4666666666666667,0.4117647058823529,15.0
from.12,0.5555555555555556,0.47619047619047616,0.5128205128205129,21.0
from.13,0.2222222222222222,0.4,0.2857142857142857,5.0
from.14,0.0,0.0,0.0,1.0
from.15,0.3333333333333333,0.25,0.28571428571428575,4.0
from.16,1.0,1.0,1.0,2.0
from.2,0.5,1.0,0.6666666666666666,2.0
from.3,0.25,0.3333333333333333,0.28571428571428575,3.0
from.4,0.3333333333333333,0.2857142857142857,0.30769230769230765,7.0
from.5,0.5,1.0,0.6666666666666666,1.0
from.6,0.7,0.3888888888888889,0.5,18.0
from.7,0.6,0.6,0.6,5.0
from.8,0.8,0.6666666666666666,0.7272727272727272,30.0
from.9,0.6363636363636364,0.7777777777777778,0.7000000000000001,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.7254901960784313,0.6727272727272727,0.6981132075471698,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.09090909090909091,0.14285714285714285,0.1111111111111111,7.0
in.12,0.3333333333333333,1.0,0.5,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.4,0.4444444444444445,5.0
in.15,0.5454545454545454,0.6,0.5714285714285713,10.0
in.16,0.45,0.6428571428571429,0.5294117647058824,14.0
in.17,0.4166666666666667,0.5555555555555556,0.4761904761904762,9.0
in.18,0.3333333333333333,1.0,0.5,1.0
in.19,0.5,0.4,0.4444444444444445,5.0
in.2,0.5714285714285714,0.42105263157894735,0.48484848484848486,19.0
in.20,0.75,0.7058823529411765,0.7272727272727272,17.0
in.21,0.5,1.0,0.6666666666666666,1.0
in.22,0.0,0.0,0.0,0.0
in.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
in.4,1.0,0.375,0.5454545454545454,8.0
in.5,0.6666666666666666,0.5714285714285714,0.6153846153846153,7.0
in.6,0.5454545454545454,0.5625,0.5538461538461538,32.0
in.7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
in.8,0.2857142857142857,0.3333333333333333,0.30769230769230765,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,1.0,0.25,0.4,8.0
