,precision,recall,f1-score,support
about.1,0.9347826086956522,1.0,0.9662921348314606,129.0
about.2,1.0,0.3076923076923077,0.47058823529411764,13.0
above.1,0.875,0.7777777777777778,0.823529411764706,9.0
above.2,0.0,0.0,0.0,0.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.4,0.5714285714285715,5.0
after.2,0.6,1.0,0.7499999999999999,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.9523809523809523,1.0,0.975609756097561,20.0
against.2,1.0,0.9473684210526315,0.972972972972973,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.5,0.6666666666666666,0.5714285714285715,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.7540983606557377,0.7796610169491526,0.7666666666666666,59.0
around.3,0.6666666666666666,0.6341463414634146,0.6499999999999999,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.7301587301587301,0.8214285714285714,0.773109243697479,56.0
at.2,0.7272727272727273,0.7272727272727273,0.7272727272727273,33.0
at.2_1,0.5,0.5,0.5,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.3333333333333333,0.5,3.0
at.5,0.6666666666666666,0.8125,0.7323943661971831,32.0
at.6,0.0,0.0,0.0,4.0
at.7,0.0,0.0,0.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.7142857142857143,1.0,0.8333333333333333,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.7037037037037037,0.9047619047619048,0.7916666666666667,21.0
between.4,0.75,0.5625,0.6428571428571429,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.7058823529411765,0.9056603773584906,0.7933884297520662,53.0
by.1_1,0.7142857142857143,0.5555555555555556,0.6250000000000001,9.0
by.2,0.5,0.21428571428571427,0.3,14.0
by.2_2,0.5,0.42857142857142855,0.4615384615384615,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,0.8888888888888888,1.0,0.9411764705882353,8.0
by.6,1.0,0.5,0.6666666666666666,6.0
down.1,0.7631578947368421,0.8055555555555556,0.7837837837837838,36.0
down.2,0.5,0.5555555555555556,0.5263157894736842,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
