,precision,recall,f1-score,support
about.1,0.9699248120300752,1.0,0.9847328244274809,129.0
about.2,1.0,0.6923076923076923,0.8181818181818181,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.3,0.5,1.0,0.6666666666666666,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.4,0.5714285714285715,5.0
after.2,0.6,1.0,0.7499999999999999,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,0.85,0.9189189189189189,20.0
against.2,0.8636363636363636,1.0,0.9268292682926829,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,1.0,0.6666666666666666,0.8,3.0
among.4,0.75,0.75,0.75,4.0
around.1,0.8653846153846154,0.7627118644067796,0.8108108108108109,59.0
around.3,0.7083333333333334,0.8292682926829268,0.7640449438202247,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.8412698412698413,0.9464285714285714,0.8907563025210083,56.0
at.2,0.8333333333333334,0.9090909090909091,0.8695652173913043,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.6666666666666666,0.8,3.0
at.5,0.8787878787878788,0.90625,0.8923076923076922,32.0
at.6,1.0,0.5,0.6666666666666666,4.0
at.7,1.0,1.0,1.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.8,0.8,0.8000000000000002,5.0
before.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
before.2_1,1.0,1.0,1.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.8695652173913043,0.9523809523809523,0.909090909090909,21.0
between.4,0.9375,0.9375,0.9375,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.8064516129032258,0.9433962264150944,0.8695652173913043,53.0
by.1_1,1.0,1.0,1.0,9.0
by.2,0.8,0.2857142857142857,0.4210526315789473,14.0
by.2_2,0.75,0.42857142857142855,0.5454545454545454,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.875,0.9333333333333333,8.0
by.6,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
down.1,0.8857142857142857,0.8611111111111112,0.8732394366197184,36.0
down.2,0.6521739130434783,0.8333333333333334,0.7317073170731708,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.35714285714285715,0.7142857142857143,0.4761904761904762,7.0
for.11,0.6,0.42857142857142855,0.5,7.0
for.12_1,1.0,0.375,0.5454545454545454,8.0
for.14,0.6470588235294118,0.8461538461538461,0.7333333333333334,39.0
for.15,0.6666666666666666,0.5,0.5714285714285715,4.0
for.16,0.6578947368421053,0.7352941176470589,0.6944444444444445,34.0
for.2,1.0,0.25,0.4,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.5365853658536586,0.6470588235294118,0.5866666666666668,34.0
for.5,0.0,0.0,0.0,3.0
for.6,1.0,0.9166666666666666,0.9565217391304348,12.0
for.7,0.9,0.6,0.7200000000000001,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.6644736842105263,0.9711538461538461,0.7890625000000001,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.6470588235294118,0.7333333333333333,0.6875,15.0
from.12,1.0,0.3333333333333333,0.5,21.0
from.13,0.6666666666666666,0.8,0.7272727272727272,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.5,0.6666666666666666,4.0
from.16,1.0,1.0,1.0,2.0
from.2,1.0,0.5,0.6666666666666666,2.0
from.3,1.0,0.6666666666666666,0.8,3.0
from.4,0.6666666666666666,0.2857142857142857,0.4,7.0
from.5,1.0,1.0,1.0,1.0
from.6,0.7857142857142857,0.6111111111111112,0.6875000000000001,18.0
from.7,1.0,0.6,0.7499999999999999,5.0
from.8,0.8947368421052632,0.5666666666666667,0.6938775510204083,30.0
from.9,1.0,0.5555555555555556,0.7142857142857143,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.5548780487804879,0.8272727272727273,0.6642335766423357,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.0,0.0,0.0,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.4,0.4,0.4000000000000001,5.0
in.15,0.75,0.6,0.6666666666666665,10.0
in.16,0.2,0.14285714285714285,0.16666666666666666,14.0
in.17,0.2,0.1111111111111111,0.14285714285714285,9.0
in.18,0.0,0.0,0.0,1.0
in.19,1.0,0.6,0.7499999999999999,5.0
in.2,0.4,0.10526315789473684,0.16666666666666666,19.0
in.20,0.9230769230769231,0.7058823529411765,0.8000000000000002,17.0
in.21,0.0,0.0,0.0,1.0
in.3,1.0,0.3333333333333333,0.5,3.0
in.4,0.6666666666666666,0.25,0.36363636363636365,8.0
in.5,1.0,0.42857142857142855,0.6,7.0
in.6,0.5142857142857142,0.5625,0.5373134328358209,32.0
in.7,0.0,0.0,0.0,3.0
in.8,0.75,0.25,0.375,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,0.75,0.375,0.5,8.0
inside.1_1,0.375,0.75,0.5,4.0
inside.1_2,1.0,1.0,1.0,1.0
into.1,0.8482142857142857,0.979381443298969,0.9090909090909091,97.0
into.2,0.0,0.0,0.0,7.0
into.4,0.5,0.1875,0.2727272727272727,16.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.48717948717948717,0.9047619047619048,0.6333333333333333,42.0
of.10,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0
of.11,0.5,0.8888888888888888,0.64,9.0
of.12,0.0,0.0,0.0,4.0
of.13,1.0,1.0,1.0,3.0
of.14,0.3333333333333333,0.2,0.25,5.0
of.15,1.0,0.6666666666666666,0.8,3.0
of.16,0.5,0.5,0.5,2.0
of.18,0.5107913669064749,0.8765432098765432,0.6454545454545455,81.0
of.18_1,0.75,0.5625,0.6428571428571429,16.0
of.19,0.75,0.8823529411764706,0.8108108108108107,17.0
of.2_1,0.8771929824561403,0.9090909090909091,0.8928571428571428,55.0
of.2_2,0.9387755102040817,0.6764705882352942,0.7863247863247864,68.0
of.2_3,1.0,0.37037037037037035,0.5405405405405406,27.0
of.2_4,0.25,0.5,0.3333333333333333,2.0
of.3,0.8928571428571429,0.8620689655172413,0.8771929824561403,29.0
of.4,0.8125,0.7,0.7520661157024793,130.0
of.5,0.5714285714285714,0.25806451612903225,0.35555555555555557,31.0
