,precision,recall,f1-score,support
about.1,0.9148936170212766,1.0,0.9555555555555556,129.0
about.2,1.0,0.07692307692307693,0.14285714285714288,13.0
above.1,1.0,0.6666666666666666,0.8,9.0
above.2,0.0,0.0,0.0,0.0
above.3,0.5,1.0,0.6666666666666666,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.5,0.4,0.4444444444444445,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.95,0.95,0.9500000000000001,20.0
against.2,0.9473684210526315,0.9473684210526315,0.9473684210526315,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7142857142857143,1.0,0.8333333333333333,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,0.5,0.3333333333333333,0.4,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8181818181818182,0.7627118644067796,0.7894736842105264,59.0
around.3,0.6888888888888889,0.7560975609756098,0.7209302325581395,41.0
as.1,0.875,1.0,0.9333333333333333,28.0
as.2,1.0,0.2,0.33333333333333337,5.0
at.1,0.8059701492537313,0.9642857142857143,0.8780487804878049,56.0
at.2,0.8285714285714286,0.8787878787878788,0.8529411764705883,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.0,0.0,0.0,3.0
at.5,0.896551724137931,0.8125,0.8524590163934426,32.0
at.6,1.0,0.75,0.8571428571428571,4.0
at.7,0.3333333333333333,1.0,0.5,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.4,0.4,0.4000000000000001,5.0
before.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.8695652173913043,0.9523809523809523,0.909090909090909,21.0
between.4,0.9333333333333333,0.875,0.9032258064516129,16.0
between.4_1,1.0,0.75,0.8571428571428571,4.0
by.1,0.7391304347826086,0.9622641509433962,0.8360655737704918,53.0
by.1_1,1.0,0.6666666666666666,0.8,9.0
by.2,0.4,0.14285714285714285,0.21052631578947364,14.0
by.2_2,0.75,0.42857142857142855,0.5454545454545454,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,1.0,1.0,8.0
by.6,1.0,0.6666666666666666,0.8,6.0
down.1,0.84375,0.75,0.7941176470588235,36.0
down.2,0.5769230769230769,0.8333333333333334,0.6818181818181818,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.3333333333333333,0.2857142857142857,0.30769230769230765,7.0
for.11,1.0,0.2857142857142857,0.4444444444444445,7.0
for.12_1,1.0,0.25,0.4,8.0
for.14,0.6037735849056604,0.8205128205128205,0.6956521739130435,39.0
for.15,0.75,0.75,0.75,4.0
for.16,0.6190476190476191,0.7647058823529411,0.6842105263157895,34.0
for.2,1.0,0.75,0.8571428571428571,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.5641025641025641,0.6470588235294118,0.6027397260273972,34.0
for.5,1.0,0.3333333333333333,0.5,3.0
for.6,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.0
for.7,0.7142857142857143,0.6666666666666666,0.689655172413793,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.5903614457831325,0.9423076923076923,0.7259259259259259,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.7142857142857143,0.6666666666666666,0.689655172413793,15.0
from.12,1.0,0.2857142857142857,0.4444444444444445,21.0
from.13,0.3333333333333333,0.2,0.25,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,1.0,1.0,2.0
from.2,0.0,0.0,0.0,2.0
from.3,1.0,0.3333333333333333,0.5,3.0
from.4,0.5,0.2857142857142857,0.36363636363636365,7.0
from.5,1.0,1.0,1.0,1.0
from.6,0.875,0.3888888888888889,0.5384615384615385,18.0
from.7,0.6666666666666666,0.8,0.7272727272727272,5.0
from.8,0.9444444444444444,0.5666666666666667,0.7083333333333334,30.0
from.9,1.0,0.4444444444444444,0.6153846153846153,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.5569620253164557,0.8,0.6567164179104477,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.0,0.0,0.0,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.2,0.28571428571428575,5.0
in.15,0.7142857142857143,0.5,0.588235294117647,10.0
in.16,0.15384615384615385,0.14285714285714285,0.14814814814814817,14.0
in.17,0.6666666666666666,0.2222222222222222,0.3333333333333333,9.0
in.18,0.0,0.0,0.0,1.0
in.19,1.0,0.8,0.888888888888889,5.0
in.2,0.4117647058823529,0.3684210526315789,0.3888888888888889,19.0
in.20,0.6111111111111112,0.6470588235294118,0.6285714285714287,17.0
in.21,1.0,1.0,1.0,1.0
in.3,0.5,0.3333333333333333,0.4,3.0
in.4,0.25,0.125,0.16666666666666666,8.0
in.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,7.0
in.6,0.5,0.375,0.42857142857142855,32.0
in.7,0.0,0.0,0.0,3.0
in.8,0.6666666666666666,0.16666666666666666,0.26666666666666666,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,0.75,0.375,0.5,8.0
inside.1_1,0.375,0.75,0.5,4.0
inside.1_2,1.0,1.0,1.0,1.0
into.1,0.8347826086956521,0.9896907216494846,0.9056603773584905,97.0
into.2,0.0,0.0,0.0,7.0
into.4,1.0,0.25,0.4,16.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.4482758620689655,0.9285714285714286,0.6046511627906977,42.0
of.10,0.5,0.2222222222222222,0.30769230769230765,9.0
of.11,0.35,0.7777777777777778,0.48275862068965514,9.0
of.12,1.0,0.25,0.4,4.0
of.13,0.6,1.0,0.7499999999999999,3.0
of.14,0.5,0.4,0.4444444444444445,5.0
of.15,1.0,0.6666666666666666,0.8,3.0
of.16,0.5,0.5,0.5,2.0
of.18,0.5655737704918032,0.8518518518518519,0.6798029556650247,81.0
of.18_1,0.9,0.5625,0.6923076923076923,16.0
of.19,0.8,0.7058823529411765,0.7500000000000001,17.0
of.2_1,0.8070175438596491,0.8363636363636363,0.8214285714285714,55.0
of.2_2,0.8275862068965517,0.7058823529411765,0.7619047619047619,68.0
of.2_3,0.75,0.4444444444444444,0.5581395348837209,27.0
of.2_4,0.5,0.5,0.5,2.0
of.3,1.0,0.7586206896551724,0.8627450980392156,29.0
of.4,0.7692307692307693,0.6923076923076923,0.728744939271255,130.0
of.5,0.5294117647058824,0.2903225806451613,0.375,31.0
of.5_1,0.0,0.0,0.0,3.0
of.6,0.75,0.3,0.4285714285714285,10.0
of.7,0.6,0.2857142857142857,0.3870967741935483,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,1.0,0.125,0.2222222222222222,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
of.99,0.0,0.0,0.0,0.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.639344262295082,0.7959183673469388,0.7090909090909091,49.0
on.10,0.0,0.0,0.0,1.0
on.11,0.3333333333333333,0.25,0.28571428571428575,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.5,0.5,0.5,4.0
on.1_2,0.625,0.7692307692307693,0.6896551724137931,39.0
on.1_3,0.2,0.16666666666666666,0.1818181818181818,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,1.0,0.375,0.5454545454545454,8.0
on.3,0.7941176470588235,0.9,0.84375,30.0
on.4_1,0.0,0.0,0.0,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.1,0.18181818181818182,10.0
on.6,0.6666666666666666,0.8571428571428571,0.75,7.0
on.7,1.0,1.0,1.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.16666666666666666,0.3333333333333333,0.2222222222222222,3.0
over.10,0.8,0.6666666666666666,0.7272727272727272,6.0
over.3,0.75,0.2727272727272727,0.39999999999999997,11.0
over.5,0.4,0.6666666666666666,0.5,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.75,0.9375,0.8333333333333334,16.0
through.1,0.9390243902439024,1.0,0.9685534591194969,77.0
through.3,1.0,0.7142857142857143,0.8333333333333333,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.8076923076923077,0.8513513513513513,0.8289473684210527,74.0
to.1_1,0.6111111111111112,1.0,0.7586206896551725,11.0
to.2,1.0,0.09090909090909091,0.16666666666666669,11.0
to.3,1.0,0.42857142857142855,0.6,7.0
to.4_1,0.6526315789473685,0.8732394366197183,0.746987951807229,71.0
to.4_2,0.2,0.14285714285714285,0.16666666666666666,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.25,0.4,4.0
to.7,0.9032258064516129,0.6086956521739131,0.7272727272727272,46.0
toward.1,0.9512195121951219,1.0,0.975,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,1.0,1.0,1.0,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.5223880597014925,0.8536585365853658,0.6481481481481481,41.0
with.10_1,0.5882352941176471,0.8333333333333334,0.6896551724137931,12.0
with.10_2,0.9444444444444444,0.85,0.8947368421052632,20.0
with.10_3,1.0,0.6923076923076923,0.8181818181818181,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.7127659574468085,0.7976190476190477,0.7528089887640449,84.0
with.5,0.75,0.34615384615384615,0.4736842105263157,26.0
with.6,0.2,0.2,0.20000000000000004,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,0.6,0.42857142857142855,0.5,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.731203007518797,0.731203007518797,0.731203007518797,0.731203007518797
macro avg,0.5646561317516733,0.4692561882351811,0.4786866494568114,3192.0
weighted avg,0.7364762788533673,0.731203007518797,0.7075391255196224,3192.0
