,precision,recall,f1-score,support
about.1,0.9280575539568345,1.0,0.9626865671641791,129.0
about.2,1.0,0.23076923076923078,0.375,13.0
above.1,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
above.2,0.0,0.0,0.0,0.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.2,0.33333333333333337,5.0
after.2,0.5625,1.0,0.72,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.8333333333333334,1.0,0.9090909090909091,20.0
against.2,1.0,0.7894736842105263,0.8823529411764706,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8269230769230769,0.7288135593220338,0.7747747747747747,59.0
around.3,0.6666666666666666,0.7804878048780488,0.7191011235955055,41.0
as.1,0.875,1.0,0.9333333333333333,28.0
as.2,1.0,0.2,0.33333333333333337,5.0
at.1,0.7121212121212122,0.8392857142857143,0.7704918032786886,56.0
at.2,0.6363636363636364,0.8484848484848485,0.7272727272727273,33.0
at.2_1,0.5,0.5,0.5,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.0,0.0,0.0,3.0
at.5,0.8461538461538461,0.6875,0.7586206896551724,32.0
at.6,0.0,0.0,0.0,4.0
at.7,0.0,0.0,0.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.75,0.6,0.6666666666666665,5.0
before.2,0.4,0.6666666666666666,0.5,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.85,0.8095238095238095,0.8292682926829269,21.0
between.4,0.7894736842105263,0.9375,0.8571428571428572,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.65,0.9811320754716981,0.781954887218045,53.0
by.1_1,1.0,0.5555555555555556,0.7142857142857143,9.0
by.2,0.0,0.0,0.0,14.0
by.2_2,0.6,0.42857142857142855,0.5,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,0.8,0.5,0.6153846153846154,8.0
by.6,0.75,0.5,0.6,6.0
down.1,0.8125,0.7222222222222222,0.7647058823529411,36.0
down.2,0.46153846153846156,0.6666666666666666,0.5454545454545455,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.2,0.42857142857142855,0.27272727272727276,7.0
for.11,0.5,0.2857142857142857,0.36363636363636365,7.0
for.12_1,0.5,0.125,0.2,8.0
for.14,0.45454545454545453,0.7692307692307693,0.5714285714285714,39.0
for.15,0.0,0.0,0.0,4.0
for.16,0.5652173913043478,0.38235294117647056,0.45614035087719296,34.0
for.2,1.0,0.5,0.6666666666666666,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.5526315789473685,0.6176470588235294,0.5833333333333334,34.0
for.5,0.0,0.0,0.0,3.0
for.6,0.6428571428571429,0.75,0.6923076923076924,12.0
for.7,0.7,0.4666666666666667,0.56,15.0
for.9,0.3333333333333333,0.2,0.25,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.5961538461538461,0.8942307692307693,0.7153846153846153,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.4,0.4,0.4000000000000001,15.0
from.12,0.5,0.047619047619047616,0.08695652173913042,21.0
from.13,0.0,0.0,0.0,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,0.5,0.6666666666666666,2.0
from.2,1.0,0.5,0.6666666666666666,2.0
from.3,1.0,0.3333333333333333,0.5,3.0
from.4,0.5,0.14285714285714285,0.22222222222222224,7.0
from.5,0.07692307692307693,1.0,0.14285714285714288,1.0
from.6,0.375,0.3333333333333333,0.35294117647058826,18.0
from.7,0.5,0.2,0.28571428571428575,5.0
from.8,0.875,0.4666666666666667,0.608695652173913,30.0
from.9,0.8,0.4444444444444444,0.5714285714285714,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.48514851485148514,0.8909090909090909,0.6282051282051282,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.0,0.0,0.0,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,1.0,0.2,0.33333333333333337,5.0
in.15,1.0,0.4,0.5714285714285715,10.0
in.16,0.6,0.21428571428571427,0.3157894736842105,14.0
in.17,0.2857142857142857,0.2222222222222222,0.25,9.0
in.18,0.0,0.0,0.0,1.0
in.19,0.0,0.0,0.0,5.0
in.2,0.6666666666666666,0.21052631578947367,0.32,19.0
in.20,0.5555555555555556,0.29411764705882354,0.3846153846153846,17.0
in.21,1.0,1.0,1.0,1.0
in.3,0.0,0.0,0.0,3.0
in.4,0.3333333333333333,0.125,0.18181818181818182,8.0
in.5,0.2727272727272727,0.42857142857142855,0.33333333333333326,7.0
in.6,0.7272727272727273,0.25,0.37209302325581395,32.0
in.7,0.0,0.0,0.0,3.0
in.8,0.75,0.25,0.375,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,0.4,0.25,0.3076923076923077,8.0
