,precision,recall,f1-score,support
about.1,0.9214285714285714,1.0,0.9591078066914498,129.0
about.2,1.0,0.15384615384615385,0.2666666666666667,13.0
above.1,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
above.2,0.0,0.0,0.0,0.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.0,0.0,0.0,5.0
after.2,0.5625,1.0,0.72,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.7407407407407407,1.0,0.851063829787234,20.0
against.2,1.0,0.631578947368421,0.7741935483870968,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.625,1.0,0.7692307692307693,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,1.0,0.3333333333333333,0.5,3.0
among.4,0.5,0.25,0.3333333333333333,4.0
around.1,0.7169811320754716,0.6440677966101694,0.6785714285714285,59.0
around.3,0.5531914893617021,0.6341463414634146,0.5909090909090909,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.6666666666666666,0.7857142857142857,0.721311475409836,56.0
at.2,0.6341463414634146,0.7878787878787878,0.7027027027027027,33.0
at.2_1,0.3333333333333333,0.5,0.4,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.0,0.0,0.0,3.0
at.5,0.8214285714285714,0.71875,0.7666666666666666,32.0
at.6,0.0,0.0,0.0,4.0
at.7,0.0,0.0,0.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.6666666666666666,0.8,0.7272727272727272,5.0
before.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.8421052631578947,0.7619047619047619,0.8,21.0
between.4,0.7,0.875,0.7777777777777777,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.5930232558139535,0.9622641509433962,0.7338129496402879,53.0
by.1_1,1.0,0.3333333333333333,0.5,9.0
by.2,0.0,0.0,0.0,14.0
by.2_2,0.5,0.2857142857142857,0.36363636363636365,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.375,0.5454545454545454,8.0
by.6,1.0,0.3333333333333333,0.5,6.0
down.1,0.7714285714285715,0.75,0.7605633802816902,36.0
down.2,0.43478260869565216,0.5555555555555556,0.4878048780487805,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
