,precision,recall,f1-score,support
about.1,0.9416058394160584,1.0,0.9699248120300751,129.0
about.2,1.0,0.38461538461538464,0.5555555555555556,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.2,0.0,0.0,0.0,0.0
above.3,1.0,1.0,1.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.8,0.8,0.8000000000000002,5.0
after.2,0.6666666666666666,0.8888888888888888,0.761904761904762,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.8695652173913043,1.0,0.9302325581395349,20.0
against.2,1.0,0.8421052631578947,0.9142857142857143,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.782608695652174,0.9152542372881356,0.8437499999999999,59.0
around.3,0.8387096774193549,0.6341463414634146,0.7222222222222222,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.8225806451612904,0.9107142857142857,0.864406779661017,56.0
at.2,0.7692307692307693,0.9090909090909091,0.8333333333333333,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,0.4,0.6666666666666666,0.5,3.0
at.5,0.8928571428571429,0.78125,0.8333333333333334,32.0
at.6,1.0,0.25,0.4,4.0
at.7,0.5,1.0,0.6666666666666666,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.5714285714285714,0.8,0.6666666666666666,5.0
before.2,1.0,0.3333333333333333,0.5,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.7692307692307693,0.9523809523809523,0.8510638297872339,21.0
between.4,0.9230769230769231,0.75,0.8275862068965517,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.7619047619047619,0.9056603773584906,0.8275862068965516,53.0
by.1_1,1.0,0.5555555555555556,0.7142857142857143,9.0
by.2,0.36363636363636365,0.2857142857142857,0.32,14.0
by.2_1,0.0,0.0,0.0,0.0
by.2_2,0.5,0.42857142857142855,0.4615384615384615,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.75,0.8571428571428571,8.0
by.6,1.0,0.5,0.6666666666666666,6.0
down.1,0.9117647058823529,0.8611111111111112,0.8857142857142858,36.0
down.2,0.625,0.8333333333333334,0.7142857142857143,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,1.0,1.0,1.0,1.0
for.10,0.3125,0.7142857142857143,0.43478260869565216,7.0
for.11,0.6666666666666666,0.5714285714285714,0.6153846153846153,7.0
for.12_1,0.36363636363636365,0.5,0.4210526315789474,8.0
for.14,0.5357142857142857,0.7692307692307693,0.6315789473684211,39.0
for.15,0.6666666666666666,0.5,0.5714285714285715,4.0
for.16,0.4594594594594595,0.5,0.47887323943661975,34.0
for.2,1.0,0.25,0.4,4.0
for.3,0.5,0.16666666666666666,0.25,6.0
for.4,0.6551724137931034,0.5588235294117647,0.6031746031746031,34.0
for.5,0.0,0.0,0.0,3.0
for.6,1.0,0.5833333333333334,0.7368421052631579,12.0
for.7,0.9090909090909091,0.6666666666666666,0.7692307692307692,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.5986394557823129,0.8461538461538461,0.701195219123506,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.375,0.6,0.4615384615384615,15.0
from.12,0.46153846153846156,0.2857142857142857,0.35294117647058826,21.0
from.13,0.2,0.2,0.20000000000000004,5.0
from.14,0.0,0.0,0.0,1.0
from.15,0.0,0.0,0.0,4.0
from.16,1.0,1.0,1.0,2.0
from.2,0.5,0.5,0.5,2.0
from.3,0.0,0.0,0.0,3.0
from.4,0.5,0.14285714285714285,0.22222222222222224,7.0
from.5,0.5,1.0,0.6666666666666666,1.0
from.6,0.625,0.2777777777777778,0.3846153846153846,18.0
from.7,1.0,0.4,0.5714285714285715,5.0
from.8,0.9285714285714286,0.43333333333333335,0.5909090909090909,30.0
from.9,0.7142857142857143,0.5555555555555556,0.6250000000000001,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.6066666666666667,0.8272727272727273,0.7,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.2,0.2857142857142857,0.23529411764705882,7.0
in.12,0.5,1.0,0.6666666666666666,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.4,0.4444444444444445,5.0
in.15,0.46153846153846156,0.6,0.5217391304347826,10.0
in.16,0.3333333333333333,0.5,0.4,14.0
in.17,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0
in.18,0.0,0.0,0.0,1.0
in.19,1.0,0.4,0.5714285714285715,5.0
in.2,0.5714285714285714,0.42105263157894735,0.48484848484848486,19.0
in.20,0.7,0.4117647058823529,0.5185185185185185,17.0
in.21,1.0,1.0,1.0,1.0
in.22,0.0,0.0,0.0,0.0
in.3,1.0,0.3333333333333333,0.5,3.0
in.4,0.75,0.375,0.5,8.0
