,precision,recall,f1-score,support
about.1,0.9626865671641791,1.0,0.9809885931558935,129.0
about.2,1.0,0.6153846153846154,0.761904761904762,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.3,0.5,1.0,0.6666666666666666,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,1.0,1.0,20.0
against.2,1.0,1.0,1.0,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,0.0,0.0,0.0,3.0
among.3,0.75,1.0,0.8571428571428571,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8448275862068966,0.8305084745762712,0.8376068376068375,59.0
around.3,0.7619047619047619,0.7804878048780488,0.7710843373493976,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.864406779661017,0.9107142857142857,0.8869565217391304,56.0
at.2,0.7560975609756098,0.9393939393939394,0.8378378378378378,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.6666666666666666,0.8,3.0
at.5,0.8709677419354839,0.84375,0.8571428571428571,32.0
at.6,1.0,0.25,0.4,4.0
at.7,0.3333333333333333,1.0,0.5,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.7142857142857143,1.0,0.8333333333333333,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.8333333333333334,0.9523809523809523,0.888888888888889,21.0
between.4,0.9285714285714286,0.8125,0.8666666666666666,16.0
between.4_1,1.0,0.75,0.8571428571428571,4.0
by.1,0.7424242424242424,0.9245283018867925,0.823529411764706,53.0
by.1_1,1.0,0.7777777777777778,0.8750000000000001,9.0
by.2,0.75,0.21428571428571427,0.3333333333333333,14.0
by.2_2,0.8,0.5714285714285714,0.6666666666666666,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,1.0,1.0,8.0
by.6,0.7142857142857143,0.8333333333333334,0.7692307692307692,6.0
down.1,0.9655172413793104,0.7777777777777778,0.8615384615384615,36.0
down.2,0.5862068965517241,0.9444444444444444,0.7234042553191489,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,1.0,1.0,1.0,1.0
for.10,0.3076923076923077,0.5714285714285714,0.4,7.0
for.11,0.42857142857142855,0.42857142857142855,0.42857142857142855,7.0
for.12_1,0.75,0.75,0.75,8.0
for.14,0.5961538461538461,0.7948717948717948,0.6813186813186813,39.0
for.15,0.6666666666666666,0.5,0.5714285714285715,4.0
for.16,0.696969696969697,0.6764705882352942,0.6865671641791046,34.0
for.2,1.0,0.5,0.6666666666666666,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.6153846153846154,0.7058823529411765,0.6575342465753424,34.0
for.5,0.0,0.0,0.0,3.0
for.6,1.0,0.6666666666666666,0.8,12.0
for.7,0.8181818181818182,0.6,0.6923076923076923,15.0
for.9,0.3333333333333333,0.2,0.25,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.6168831168831169,0.9134615384615384,0.7364341085271318,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.5714285714285714,0.5333333333333333,0.5517241379310344,15.0
from.12,0.6,0.2857142857142857,0.3870967741935483,21.0
from.13,0.6,0.6,0.6,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,1.0,1.0,2.0
from.2,1.0,0.5,0.6666666666666666,2.0
from.3,0.5,0.3333333333333333,0.4,3.0
from.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,7.0
from.5,1.0,1.0,1.0,1.0
from.6,0.8,0.4444444444444444,0.5714285714285714,18.0
from.7,1.0,0.4,0.5714285714285715,5.0
from.8,0.9444444444444444,0.5666666666666667,0.7083333333333334,30.0
from.9,0.8571428571428571,0.6666666666666666,0.75,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.5960264900662252,0.8181818181818182,0.6896551724137931,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.4,0.4444444444444445,5.0
in.15,0.6,0.6,0.6,10.0
in.16,0.2777777777777778,0.35714285714285715,0.31250000000000006,14.0
in.17,0.6666666666666666,0.2222222222222222,0.3333333333333333,9.0
in.18,0.3333333333333333,1.0,0.5,1.0
in.19,0.6666666666666666,0.4,0.5,5.0
in.2,0.6363636363636364,0.3684210526315789,0.4666666666666667,19.0
in.20,0.8888888888888888,0.47058823529411764,0.6153846153846153,17.0
in.21,0.0,0.0,0.0,1.0
in.3,1.0,0.3333333333333333,0.5,3.0
in.4,1.0,0.375,0.5454545454545454,8.0
in.5,0.6666666666666666,0.5714285714285714,0.6153846153846153,7.0
in.6,0.5172413793103449,0.46875,0.4918032786885246,32.0
in.7,0.0,0.0,0.0,3.0
in.8,0.7,0.5833333333333334,0.6363636363636365,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,1.0,0.25,0.4,8.0
inside.1_1,0.4,1.0,0.5714285714285715,4.0
inside.1_2,1.0,1.0,1.0,1.0
into.1,0.8333333333333334,0.979381443298969,0.9004739336492891,97.0
into.2,0.0,0.0,0.0,7.0
into.4,0.75,0.1875,0.3,16.0
into.4_1,0.0,0.0,0.0,0.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.391304347826087,0.8571428571428571,0.5373134328358209,42.0
of.10,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0
of.11,0.3181818181818182,0.7777777777777778,0.45161290322580644,9.0
of.12,0.0,0.0,0.0,4.0
of.13,0.5,1.0,0.6666666666666666,3.0
of.14,0.0,0.0,0.0,5.0
of.15,1.0,0.3333333333333333,0.5,3.0
of.16,0.5,0.5,0.5,2.0
of.18,0.49612403100775193,0.7901234567901234,0.6095238095238095,81.0
of.18_1,0.5625,0.5625,0.5625,16.0
of.19,0.4583333333333333,0.6470588235294118,0.5365853658536585,17.0
of.2_1,0.6538461538461539,0.6181818181818182,0.6355140186915889,55.0
