,precision,recall,f1-score,support
of.3,0.2857142857142857,0.27586206896551724,0.28070175438596495,29.0
of.4,0.4338235294117647,0.45384615384615384,0.443609022556391,130.0
of.5,0.4166666666666667,0.16129032258064516,0.2325581395348837,31.0
of.5_1,0.0,0.0,0.0,3.0
of.6,0.0,0.0,0.0,10.0
of.7,0.0,0.0,0.0,21.0
of.7_1,1.0,1.0,1.0,2.0
of.8,1.0,0.125,0.2222222222222222,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.38235294117647056,0.5306122448979592,0.4444444444444445,49.0
on.10,0.0,0.0,0.0,1.0
on.11,1.0,0.5,0.6666666666666666,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.0,0.0,0.0,4.0
on.1_2,0.3953488372093023,0.4358974358974359,0.41463414634146334,39.0
on.1_3,0.5,0.3333333333333333,0.4,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.3,0.375,0.33333333333333326,8.0
on.3,0.625,0.6666666666666666,0.6451612903225806,30.0
on.4_1,0.5,0.25,0.3333333333333333,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.8,0.888888888888889,10.0
on.6,1.0,0.2857142857142857,0.4444444444444445,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.16666666666666666,0.3333333333333333,0.2222222222222222,3.0
over.10,0.5,0.16666666666666666,0.25,6.0
over.3,0.7,0.6363636363636364,0.6666666666666666,11.0
over.5,0.375,1.0,0.5454545454545454,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.7142857142857143,0.625,0.6666666666666666,16.0
through.1,0.8953488372093024,1.0,0.9447852760736196,77.0
through.3,1.0,0.14285714285714285,0.25,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.7108433734939759,0.7972972972972973,0.751592356687898,74.0
to.1_1,1.0,0.5454545454545454,0.7058823529411764,11.0
to.2,0.7142857142857143,0.45454545454545453,0.5555555555555556,11.0
to.3,0.6,0.42857142857142855,0.5,7.0
to.4_1,0.5339805825242718,0.7746478873239436,0.632183908045977,71.0
to.4_2,0.0,0.0,0.0,7.0
to.5,0.0,0.0,0.0,1.0
to.6,0.0,0.0,0.0,4.0
to.7,0.5,0.2826086956521739,0.3611111111111111,46.0
toward.1,0.926829268292683,0.9743589743589743,0.9500000000000001,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,1.0,1.0,1.0,1.0
toward.3,0.0,0.0,0.0,2.0
with.1,0.38235294117647056,0.9512195121951219,0.5454545454545454,41.0
with.10_1,0.375,0.5,0.42857142857142855,12.0
with.10_2,0.75,0.45,0.5625000000000001,20.0
with.10_3,0.3333333333333333,0.07692307692307693,0.125,13.0
with.3,0.0,0.0,0.0,4.0
with.4,0.7088607594936709,0.6666666666666666,0.6871165644171778,84.0
with.5,0.7692307692307693,0.38461538461538464,0.5128205128205128,26.0
with.6,0.3333333333333333,0.4,0.3636363636363636,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,1.0,0.14285714285714285,0.25,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.600250626566416,0.600250626566416,0.600250626566416,0.600250626566416
macro avg,0.39541756605758205,0.3548991731872892,0.34809179050779193,3192.0
weighted avg,0.5848110772054137,0.600250626566416,0.5678656573499768,3192.0
