,precision,recall,f1-score,support
about.1,0.9416058394160584,1.0,0.9699248120300751,129.0
about.2,1.0,0.38461538461538464,0.5555555555555556,13.0
above.1,1.0,0.7777777777777778,0.8750000000000001,9.0
above.3,0.3333333333333333,1.0,0.5,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,0.9,0.9473684210526316,20.0
against.2,0.9047619047619048,1.0,0.9500000000000001,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.8333333333333334,1.0,0.9090909090909091,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
among.4,0.75,0.75,0.75,4.0
around.1,0.8727272727272727,0.8135593220338984,0.8421052631578948,59.0
around.3,0.7555555555555555,0.8292682926829268,0.7906976744186047,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.828125,0.9464285714285714,0.8833333333333333,56.0
at.2,0.8055555555555556,0.8787878787878788,0.8405797101449276,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.6666666666666666,0.8,3.0
at.5,0.9032258064516129,0.875,0.8888888888888888,32.0
at.6,0.6666666666666666,0.5,0.5714285714285715,4.0
at.7,1.0,1.0,1.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.5,0.4,0.4444444444444445,5.0
before.2,0.25,0.3333333333333333,0.28571428571428575,3.0
before.2_1,1.0,1.0,1.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.9130434782608695,1.0,0.9545454545454545,21.0
between.4,0.9375,0.9375,0.9375,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.7868852459016393,0.9056603773584906,0.8421052631578947,53.0
by.1_1,1.0,0.8888888888888888,0.9411764705882353,9.0
by.2,0.4,0.14285714285714285,0.21052631578947364,14.0
by.2_2,0.8,0.5714285714285714,0.6666666666666666,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,1.0,1.0,8.0
by.6,1.0,0.6666666666666666,0.8,6.0
down.1,0.9090909090909091,0.8333333333333334,0.8695652173913043,36.0
down.2,0.64,0.8888888888888888,0.7441860465116279,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
for.11,0.6,0.42857142857142855,0.5,7.0
for.12_1,0.8,0.5,0.6153846153846154,8.0
for.14,0.68,0.8717948717948718,0.7640449438202247,39.0
for.15,1.0,0.75,0.8571428571428571,4.0
for.16,0.6744186046511628,0.8529411764705882,0.7532467532467532,34.0
for.2,1.0,0.5,0.6666666666666666,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.5897435897435898,0.6764705882352942,0.6301369863013699,34.0
for.5,0.0,0.0,0.0,3.0
for.6,1.0,0.9166666666666666,0.9565217391304348,12.0
for.7,0.7692307692307693,0.6666666666666666,0.7142857142857142,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.6158536585365854,0.9711538461538461,0.7537313432835822,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.6923076923076923,0.6,0.6428571428571429,15.0
from.12,0.6666666666666666,0.19047619047619047,0.2962962962962963,21.0
from.13,0.6,0.6,0.6,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,1.0,1.0,2.0
from.2,0.0,0.0,0.0,2.0
from.3,1.0,0.3333333333333333,0.5,3.0
from.4,0.5,0.2857142857142857,0.36363636363636365,7.0
from.5,1.0,1.0,1.0,1.0
from.6,0.7777777777777778,0.3888888888888889,0.5185185185185185,18.0
from.7,1.0,1.0,1.0,5.0
from.8,0.9411764705882353,0.5333333333333333,0.6808510638297872,30.0
from.9,0.8333333333333334,0.5555555555555556,0.6666666666666667,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.5614035087719298,0.8727272727272727,0.6832740213523132,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.0,0.0,0.0,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.4,0.4444444444444445,5.0
in.15,0.875,0.7,0.7777777777777777,10.0
in.16,0.2222222222222222,0.14285714285714285,0.17391304347826086,14.0
in.17,0.6666666666666666,0.2222222222222222,0.3333333333333333,9.0
in.18,0.0,0.0,0.0,1.0
in.19,1.0,0.6,0.7499999999999999,5.0
in.2,0.5714285714285714,0.21052631578947367,0.3076923076923077,19.0
in.20,0.8571428571428571,0.7058823529411765,0.7741935483870968,17.0
in.21,1.0,1.0,1.0,1.0
in.3,0.0,0.0,0.0,3.0
in.4,0.6666666666666666,0.25,0.36363636363636365,8.0
in.5,1.0,0.42857142857142855,0.6,7.0
in.6,0.53125,0.53125,0.53125,32.0
in.7,0.0,0.0,0.0,3.0
in.8,0.75,0.25,0.375,12.0
