,precision,recall,f1-score,support
about.1,0.9772727272727273,1.0,0.9885057471264368,129.0
about.2,1.0,0.7692307692307693,0.8695652173913044,13.0
above.1,1.0,0.8888888888888888,0.9411764705882353,9.0
above.3,0.5,1.0,0.6666666666666666,1.0
across.1,1.0,1.0,1.0,64.0
after.1,1.0,0.8,0.888888888888889,5.0
after.2,0.6923076923076923,1.0,0.8181818181818181,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,1.0,1.0,1.0,20.0
against.2,1.0,1.0,1.0,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.7692307692307693,1.0,0.8695652173913044,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.8727272727272727,0.8135593220338984,0.8421052631578948,59.0
around.3,0.7555555555555555,0.8292682926829268,0.7906976744186047,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.8666666666666667,0.9285714285714286,0.896551724137931,56.0
at.2,0.775,0.9393939393939394,0.8493150684931509,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.6666666666666666,0.8,3.0
at.5,0.8484848484848485,0.875,0.8615384615384615,32.0
at.6,1.0,0.25,0.4,4.0
at.7,1.0,1.0,1.0,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.6666666666666666,0.8,0.7272727272727272,5.0
before.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.8260869565217391,0.9047619047619048,0.8636363636363636,21.0
between.4,0.875,0.875,0.875,16.0
between.4_1,1.0,0.5,0.6666666666666666,4.0
by.1,0.75,0.9056603773584906,0.8205128205128206,53.0
by.1_1,1.0,0.6666666666666666,0.8,9.0
by.2,0.75,0.21428571428571427,0.3333333333333333,14.0
by.2_2,0.8,0.5714285714285714,0.6666666666666666,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.875,0.9333333333333333,8.0
by.6,0.8571428571428571,1.0,0.923076923076923,6.0
down.1,0.9310344827586207,0.75,0.8307692307692308,36.0
down.2,0.5517241379310345,0.8888888888888888,0.6808510638297872,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,1.0,1.0,1.0,1.0
for.10,0.2857142857142857,0.5714285714285714,0.38095238095238093,7.0
for.11,0.6666666666666666,0.5714285714285714,0.6153846153846153,7.0
for.12_1,0.5,0.625,0.5555555555555556,8.0
for.14,0.5166666666666667,0.7948717948717948,0.6262626262626263,39.0
for.15,0.6666666666666666,0.5,0.5714285714285715,4.0
for.16,0.5769230769230769,0.4411764705882353,0.5,34.0
for.2,1.0,0.25,0.4,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.5428571428571428,0.5588235294117647,0.5507246376811593,34.0
for.5,0.0,0.0,0.0,3.0
for.6,0.9,0.75,0.8181818181818182,12.0
for.7,0.9090909090909091,0.6666666666666666,0.7692307692307692,15.0
for.8,0.0,0.0,0.0,0.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.6232876712328768,0.875,0.728,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.5,0.7333333333333333,0.5945945945945945,15.0
from.12,0.5,0.3333333333333333,0.4,21.0
from.13,0.5,0.6,0.5454545454545454,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,1.0,1.0,2.0
from.2,0.5,0.5,0.5,2.0
from.3,0.0,0.0,0.0,3.0
from.4,0.25,0.14285714285714285,0.18181818181818182,7.0
from.5,1.0,1.0,1.0,1.0
from.6,0.7777777777777778,0.3888888888888889,0.5185185185185185,18.0
from.7,1.0,0.4,0.5714285714285715,5.0
from.8,0.8333333333333334,0.5,0.625,30.0
