,precision,recall,f1-score,support
about.1,0.9485294117647058,1.0,0.9735849056603774,129.0
about.2,1.0,0.46153846153846156,0.631578947368421,13.0
above.1,0.9,1.0,0.9473684210526316,9.0
above.3,0.0,0.0,0.0,1.0
across.1,1.0,1.0,1.0,64.0
after.1,0.8333333333333334,1.0,0.9090909090909091,5.0
after.2,0.8181818181818182,1.0,0.9,9.0
after.3,0.0,0.0,0.0,1.0
after.4,0.0,0.0,0.0,2.0
against.1,0.9523809523809523,1.0,0.975609756097561,20.0
against.2,1.0,0.9473684210526315,0.972972972972973,19.0
along.1,1.0,1.0,1.0,56.0
among.1,0.8333333333333334,1.0,0.9090909090909091,10.0
among.2,1.0,0.3333333333333333,0.5,3.0
among.3,0.75,1.0,0.8571428571428571,3.0
among.4,0.6666666666666666,0.5,0.5714285714285715,4.0
around.1,0.796875,0.864406779661017,0.8292682926829269,59.0
around.3,0.7777777777777778,0.6829268292682927,0.7272727272727273,41.0
as.1,0.8484848484848485,1.0,0.9180327868852458,28.0
as.2,0.0,0.0,0.0,5.0
at.1,0.8524590163934426,0.9285714285714286,0.888888888888889,56.0
at.2,0.75,0.9090909090909091,0.821917808219178,33.0
at.2_1,1.0,0.5,0.6666666666666666,2.0
at.3,1.0,0.16666666666666666,0.2857142857142857,6.0
at.4,1.0,0.6666666666666666,0.8,3.0
at.5,0.9032258064516129,0.875,0.8888888888888888,32.0
at.6,1.0,0.25,0.4,4.0
at.7,0.5,1.0,0.6666666666666666,1.0
at.8,0.0,0.0,0.0,2.0
before.1,0.7142857142857143,1.0,0.8333333333333333,5.0
before.2,1.0,0.6666666666666666,0.8,3.0
before.2_1,0.0,0.0,0.0,1.0
behind.1,1.0,1.0,1.0,26.0
beneath.1,1.0,1.0,1.0,12.0
beside.1,1.0,1.0,1.0,12.0
between.1,0.9130434782608695,1.0,0.9545454545454545,21.0
between.4,0.8823529411764706,0.9375,0.9090909090909091,16.0
between.4_1,1.0,0.25,0.4,4.0
by.1,0.7285714285714285,0.9622641509433962,0.8292682926829268,53.0
by.1_1,1.0,0.7777777777777778,0.8750000000000001,9.0
by.2,0.6666666666666666,0.14285714285714285,0.23529411764705882,14.0
by.2_2,0.8,0.5714285714285714,0.6666666666666666,7.0
by.2_3,0.0,0.0,0.0,2.0
by.3,1.0,0.875,0.9333333333333333,8.0
by.6,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
down.1,0.9354838709677419,0.8055555555555556,0.8656716417910448,36.0
down.2,0.5925925925925926,0.8888888888888888,0.711111111111111,18.0
down.2_1,0.0,0.0,0.0,4.0
during.1,1.0,1.0,1.0,14.0
for.1,0.0,0.0,0.0,1.0
for.10,0.4,0.2857142857142857,0.3333333333333333,7.0
for.11,0.6,0.42857142857142855,0.5,7.0
for.12_1,1.0,0.5,0.6666666666666666,8.0
for.14,0.5079365079365079,0.8205128205128205,0.6274509803921569,39.0
for.15,0.75,0.75,0.75,4.0
for.16,0.5172413793103449,0.4411764705882353,0.47619047619047616,34.0
for.2,1.0,0.5,0.6666666666666666,4.0
for.3,0.0,0.0,0.0,6.0
for.4,0.5652173913043478,0.7647058823529411,0.65,34.0
for.5,0.0,0.0,0.0,3.0
for.6,0.9,0.75,0.8181818181818182,12.0
for.7,0.8888888888888888,0.5333333333333333,0.6666666666666667,15.0
for.9,0.0,0.0,0.0,5.0
for.other,0.0,0.0,0.0,1.0
from.1,0.60625,0.9326923076923077,0.7348484848484849,104.0
from.10,0.0,0.0,0.0,5.0
from.11,0.5,0.6,0.5454545454545454,15.0
from.12,0.8,0.19047619047619047,0.3076923076923077,21.0
from.13,0.8,0.8,0.8000000000000002,5.0
from.14,0.0,0.0,0.0,1.0
from.15,1.0,0.25,0.4,4.0
from.16,1.0,1.0,1.0,2.0
from.2,1.0,0.5,0.6666666666666666,2.0
from.3,0.5,0.3333333333333333,0.4,3.0
from.4,0.375,0.42857142857142855,0.39999999999999997,7.0
from.5,1.0,1.0,1.0,1.0
from.6,1.0,0.3888888888888889,0.56,18.0
from.7,1.0,0.2,0.33333333333333337,5.0
from.8,0.8823529411764706,0.5,0.6382978723404256,30.0
from.9,1.0,0.6666666666666666,0.8,9.0
from.other,0.0,0.0,0.0,2.0
in.1,0.5875,0.8545454545454545,0.6962962962962964,110.0
in.10,0.0,0.0,0.0,1.0
in.11,0.16666666666666666,0.14285714285714285,0.15384615384615383,7.0
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.2,0.28571428571428575,5.0
in.15,0.5555555555555556,0.5,0.5263157894736842,10.0
